web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url,
"1556485398-7507","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@DaPholosopher","The Pholosopher  💛","Day 59 of 365 posting stories about defensive gun use. Share with the tags: #dgu #gunssavelives #GunControl 
http://www.kmov.com/story/38105908/attempted-burglar-shot-by-alleged-victim-in-wells-goodfellow-neighborhood …","","11","35","1525571951000","6:59 PM - 5 May 2018","/DaPholosopher/status/992946846959009792","null"
"1556485398-7693","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@JillDLawrence","Jill Lawrence",".@RepSwalwell, a former prosecutor, *goes there* on #GunControl: Ban assault weapons, buy them back, criminally prosecute those who defy the law by keeping their weapons. https://usat.ly/2I73NcT  via @usatoday @usatodayopinion #2A #2Amendment #2ndAmendment #gunviolence","9","18","42","1525346009000","4:13 AM - 3 May 2018","/JillDLawrence/status/991999178862743552","null"
"1556485398-7576","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@liberallabow","LA","You’re a complete nut job. You continue to lie. Gun control does not equate to disarming people. This is a propaganda tweet aimed at spreading false information. Shame on you. The only criminal I see is you #NRABloodMoney","10","4","97","1525485587000","6:59 PM - 4 May 2018","/liberallabow/status/992584610419748865","null"
"1556485398-7618","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@RealMattCouch","Matt Couch  🎙","Every time I hear a liberal talk about the Australian gun control laws I just chuckle and laugh at their stupidity.. 

A Study from the University of Melbourne revealed that the 1996 gun buy back didn't translate into any reductions in terms of firearm deaths. #FactsOverFeelings","11","79","146","1525452307000","9:45 AM - 4 May 2018","/RealMattCouch/status/992445024947326976","null"
"1556485398-7700","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@teriobrien","teriobrien","Patriots and fellow #DangerousThinkers, just another reason to avoid #Dicks  (Perfect name, BTW) My advice: buy your stuff somewhere else. Dick’s Sporting Goods Just Hired A Bunch Of Gun Control Lobbyists http://ow.ly/oIdw30jNZIY","42","172","190","1525306560000","5:16 PM - 2 May 2018","/teriobrien/status/991833716686245888","null"
"1556485398-7723","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@BigFatDave","less fat Dave","Look, @DICKS, catering to whiny gun grabbers isn't a sound business plan.

They're broke hippies, we buy $1000 metal tubes with springs and handles for fun.

#GunSense will kill your business.

Sponsoring #GunControl will make you the next Circuit City.

https://twitter.com/seanmdav/status/991654320012713984?s=19 …","6","20","48","1525280233000","9:57 AM - 2 May 2018","/BigFatDave/status/991723296357052419","null"
"1556485398-7702","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@JohnFromCranber","John Betts","Civil Rights versus Gun Control:

Civil Rights Movement was about Freedom + Mankind's Inalienable Rights. Gun Control Movement is really about Gun Confiscation, + Far Left’s goal to impose Totalitarian Rule on USA - ie, TO DENY US our Freedom + Inalienable Rights","4","22","25","1525305019000","4:50 PM - 2 May 2018","/JohnFromCranber/status/991827256581459973","null"
"1556485398-7464","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@KyloIsSad","Sad Kylo Ren","gun control is when your girlfriend makes you put on a shirt or a cowl","6","15","161","1525639132000","1:38 PM - 6 May 2018","/KyloIsSad/status/993228627297746944","null"
"1556485398-7441","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@KyleKashuv","Kyle Kashuv","Ryan, the Dickey Amendment didn't defund scientific research, it defunded partisan research. The bill says: ""none of the funds made available for injury prevention and control at the Centers for Disease Control and Prevention may be used to ADVOCATE or PROMOTE *gun control*.""","19","70","548","1525675083000","11:38 PM - 6 May 2018","/KyleKashuv/status/993379416360325121","null"
"1556485398-7640","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@elinhilderbrand","Elin Hilderbrand","Photo of my youngest, sixth grade. ALL I WANT FOR MOTHER’S DAY IS COMMON SENSE GUN CONTROL, NATIONWIDE. #GunContolNowpic.twitter.com/VknGxq9r7h","4","4","126","1525430860000","3:47 AM - 4 May 2018","/elinhilderbrand/status/992355070833561600","null"
"1556485398-7492","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@lordratsquirt","Lord Rat Squirt","America giving other countries gun control advice is like me giving anyone not-scratching-my-crotch-in-public advice.","1","7","43","1525593977000","1:06 AM - 6 May 2018","/lordratsquirt/status/993039232842190848","null"
"1556485398-7480","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@MAGAKellyReno","WonderWoman ⭐ ⭐ ⭐","""If people had more self-control, we wouldn't need gun control."" ""If you don't like guns, don't buy one."" ""Don't change the Constitution, READ the Constitution.""
My #MAGA #patriots are #woke #FreeThinkers! @RealCandaceO @kanyewest @potus #VoteGOP #Trump2020 #NRA #IAmTheNRA #MAGAhttps://twitter.com/DiamondandSilk/status/993128255593959424 …","1","9","14","1525618619000","7:56 AM - 6 May 2018","/MAGAKellyReno/status/993142588549906432","null"
"1556485398-7669","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@thekiernanmc","Kiernan Majerus-Collins","BREAKING NEWS: Nick Isgro, the Waterville, Maine mayor who told @davidhogg111 to ""eat it,"" will face a recall election on June 12! Now we need to win. You can give here: http://actblue.com/donate/recallisgro … #isgromustgo #recallisgro #Resist #BlueWave #Enough #Parkland #politics #GunControl pic.twitter.com/L0WEd6jXu0","2","75","98","1525374811000","12:13 PM - 3 May 2018","/thekiernanmc/status/992119984968134656","null"
"1556485398-7558","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@cleflore23","UR a Smart Ass, Carl","FYI for anyone in Dallas #2A #gunsense #GunControl #NRA #GunRightspic.twitter.com/7qNElSkzNj","6","9","17","1525508079000","1:14 AM - 5 May 2018","/cleflore23/status/992678948323635200","null"
"1556485398-7404","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@NRA","NRA","MSM wonders why #fakenews exists. Just do a simple internet search of #NRAAM to see for yourself! Why does the media fail to report the facts? A record 87,154 #2A-supporters came to Dallas while the gun control protests were underwhelming despite a crazy effort to turn people out pic.twitter.com/LMR5Bl49HU","286","1.1K","2.8K","1525738707000","5:18 PM - 7 May 2018","/NRA/status/993646272526585861","null"
"1556485398-7620","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@NRATV","NRATV","Dallas Mayor Pro Tem Dwaine Caraway debates @stinchfield1776 and @dbongino on gun policy, gun control and gun rights. #NRAAM2018","17","29","62","1525449808000","9:03 AM - 4 May 2018","/NRATV/status/992434542425260033","null"
"1556485398-7776","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@UG0TTRUMPED","UGOTTRUMPED #QAnon *ENJOY THE SHOW*","TY @POTUS
DEMOCRATS ARE LOSING MILLENNIAL SUPPORT (EFFECT)

THINGS DEMS CARE ABOUT (CAUSE)
-RESIST TRUMP
-RUSSIAN COLLUSION
-OPEN BORDERS
-GUN CONTROL
-ABORTIONS
-BLACK LIVES MATTER
-ANTIFA
-DIVERSITY
-GLOBALISM
-2 TIER JUSTICE
-HIGHER TAXES

#QAnon
#TheStorm
#TheRainMakers
#MAGApic.twitter.com/KAKlrwx1U2","1","39","41","1525136299000","5:58 PM - 30 Apr 2018","/UG0TTRUMPED/status/991119592771727360","null"
"1556485398-7307","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@zachdietsch","Zach Dietsch","One time my dad told me a story about his friend getting a red pepper flake stuck under her eyelid & I thought red pepper flakes were dangerous until I was like 17, so yeah I lean left on gun control.","","","12","1525889920000","11:18 AM - 9 May 2018","/zachdietsch/status/994280505989369856","null"
"1556485398-7670","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@dailykos","Daily Kos","Dick's Sporting Goods turns it up a notch, hiring lobbyist to push for gun control https://www.dailykos.com/story/2018/5/3/1761777/-Dick-s-Sporting-Goods-turns-it-up-a-notch-hiring-lobbyist-to-push-for-gun-control …","20","139","373","1525374807000","12:13 PM - 3 May 2018","/dailykos/status/992119966358016000","null"
"1556485398-7491","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@UmmAlDunya","Owl","Comparisons with other wealthy, stable countries brings the same result. Stricter laws+fewer guns=less gun violence and lower homicide rate. Gun control works. 
https://www.nytimes.com/2017/11/07/world/americas/mass-shootings-us-international.html …","","2","22","1525599470000","2:37 AM - 6 May 2018","/UmmAlDunya/status/993062272795803648","null"
"1556485398-7305","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@MrColionNoir","Colion Noir","#Repost @nationalrifleassociation
・・・
Hey Minnesotans: Think they don't want to take away your guns? Think again. Everytown the Bloomberg gun control lobby released new ads pushing the Minnesota legislature to pass... https://www.facebook.com/COLIONNOIR/videos/1688858591163891/ …","5","53","110","1525902982000","2:56 PM - 9 May 2018","/MrColionNoir/status/994335292424417281","null"
"1556485398-7341","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@campusreform","Campus Reform","“My hopes are to teach people about gun safety and the gun control laws we already have in place, because a lot of people who speak on the subject are very uneducated [about gun laws],” Westbrook added. http://crfrm.us/9e8y30jTMHK  #news","9","34","91","1525865372000","4:29 AM - 9 May 2018","/campusreform/status/994177545749827584","null"
"1556485398-7752","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@stephbenmc","Ben","this picture just told me gun control won’t fix anything https://twitter.com/nathanielcs/status/991366490082435073 …","","11","74","1525213176000","3:19 PM - 1 May 2018","/stephbenmc/status/991442039555461120","null"
"1556485398-7790","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@andrewskymurray","Andrew  🌤 Murray","Curt Schilling with the hot take that maybe we should shoot other people over gun control. Very Classy.  What in the whole wide world.... https://twitter.com/gehrig38/status/985290510498746369 …","","","3","1525132975000","5:02 PM - 30 Apr 2018","/andrewskymurray/status/991105649911259138","null"
"1556485398-7414","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@BarstoolNewsN","Barstool News Network","Gronk with this kind of firepower is reason enough to pass gun control.  https://twitter.com/barstoolsports/status/993539682456752128/video/1 …","23","172","1.0K","1525718024000","11:33 AM - 7 May 2018","/BarstoolNewsN/status/993559521820925952","null"
"1556485398-7291","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@WCCO","WCCO - CBS Minnesota","Several Minnesota law enforcement officials appear in ad advocating tougher gun control measures. | https://cbsloc.al/2ImfnRN  pic.twitter.com/ghPUEf2Q06","12","10","36","1525909830000","4:50 PM - 9 May 2018","/WCCO/status/994364017803235328","null"
"1556485398-7759","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@KenGardner11","Ken Gardner","I challenge anyone to pick any lie by Donald Trump and tell me that it’s worse than any random serial lies of the left on topics ranging from Obamacare to tax cuts to gun control to the Iran deal. Politics is so full of human suck on all sides.","5","10","45","1525193847000","9:57 AM - 1 May 2018","/KenGardner11/status/991360966028914688","null"
"1556485398-7548","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@DaShanneStokes","Dr. DaShanne Stokes","Call me crazy, but I don't think ""real patriots"" would block gun violence research that could save lives for twenty years.

https://www.cnn.com/2018/05/04/politics/donald-trump-speech-nra/index.html …

#resist #trump #nra #NRAConvention #GunControl #SaturdayMotivation","","44","65","1525530619000","7:30 AM - 5 May 2018","/DaShanneStokes/status/992773491387781126","null"
"1556485398-7757","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@chadfelixg","Chad Felix Greene","In High School, I Supported Gun Control. Now, I’m An NRA Member http://thefederalist.com/2018/03/28/high-school-fervently-supported-gun-control-now-im-nra-member-heres-changed/#.Wui9Y1EsDKQ.twitter …","4","8","37","1525202279000","12:17 PM - 1 May 2018","/chadfelixg/status/991396331209068545","null"
"1556485398-7462","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@DC_Draino","dc_draino","I think liberals love gun control so much because they both don’t work.","1","39","105","1525642211000","2:30 PM - 6 May 2018","/DC_Draino/status/993241540851007489","null"
"1556485398-7433","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@GunOwners","GOA","Chicago is the sad reality of gun control. https://goo.gl/gHXYvp","37","342","617","1525694452000","5:00 AM - 7 May 2018","/GunOwners/status/993460654592970753","null"
"1556485398-7280","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@NRA","NRA","How this headline should read: New Jersey Governor Names Gun CONTROL Adviser http://ms.spr.ly/6012rF4WK  #2A","48","124","380","1525892692000","12:04 PM - 9 May 2018","/NRA/status/994292134638505984","null"
"1556485398-7544","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@DaPholosopher","The Pholosopher  💛","Day 58 of 365 posting stories about defensive gun use. Share with the tags: #dgu #gunssavelives #GunControl 
http://www.lakeconews.com/index.php/news/55748-homeowner-shoots-wounds-man-who-tried-to-get-into-his-home …","","12","36","1525532183000","7:56 AM - 5 May 2018","/DaPholosopher/status/992780049567965184","null"
"1556485398-7570","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@ElizabethNight2","Elizabeth Night","Highest in the developed world by far. Gun control works when done right. pic.twitter.com/XGBdzNqd0h","9","13","59","1525490303000","8:18 PM - 4 May 2018","/ElizabethNight2/status/992604390342254592","null"
"1556485398-7514","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@IdellaMithlynnd","Senda Linaugh  🌈 💕","To get mathematically political for a moment, and because it just went by earlier today, that means that 3x more people play D&D than are in the NRA. Sooo...maybe we could handle gun control and then all just play some RPGs?? https://twitter.com/morrus/status/992545493753491456 …","1","11","44","1525564303000","4:51 PM - 5 May 2018","/IdellaMithlynnd/status/992914771161698304","null"
"1556485398-7629","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@CharlieDaniels","Charlie Daniels","A shining example of the progressive method of gun control.
Chicago -democratic stronghold
128 shot and killed
649 shot and wounded 
So far this year","100","1.0K","2.3K","1525443222000","7:13 AM - 4 May 2018","/CharlieDaniels/status/992406920903516161","null"
"1556485398-7536","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@POLITICSandFUN","⚡️Love 🇺🇸America ⚡️","FACTS MATTER

The Left Argues For Gun Control And Attacks The NRA Who DOES NOT Receive Gov Funding & Not Responsible For Any Deaths.
While Gov Funded #PP Performs Thousands Of Abortions Daily....

Get The Picture???

#TinyLivesAtStake
#ChooseLife
#ProLife
#DefundPPpic.twitter.com/5ECxa0VzSR","17","260","277","1525541413000","10:30 AM - 5 May 2018","/POLITICSandFUN/status/992818763769831424","null"
"1556485398-7758","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@StephenGutowski","Stephen Gutowski","The flow of money into gun-related pacs over the last few months has been pretty interesting. Fundraising for the gun control groups peaked in February and fell in March. The NRA's pac, on the other hand, has continued to increase fundraising. http://freebeacon.com/issues/gun-control-pacs-raise-60-percent-nra-pacs-haul-march/ …","2","16","27","1525194587000","10:09 AM - 1 May 2018","/StephenGutowski/status/991364067980963840","null"
